AR,﻿Mar del Plata,48,4 Non Blondes,What's Up?
AR,﻿Mar del Plata,49,Supermode,Tell Me Why
AR,﻿Mar del Plata,50,LA YOUNG,Como Estrellas
AR,﻿Oberá,1,"Rochy RD, Myke Towers & NICKI NICOLE",Ella No Es Tuya (Remix)
AR,﻿Oberá,2,Dirty Heads,Vacation
AR,﻿Oberá,3,Kali Uchis,telepatía
AR,﻿Oberá,4,Pascal Letoublon,Friendships
AR,﻿Oberá,5,Marcelo D2 & Claudia,Desabafo / Deixa Eu Dizer
AR,﻿Oberá,6,Kaleo,Way Down We Go
AR,﻿Oberá,7,Masked Wolf,Astronaut In The Ocean
AR,﻿Oberá,8,Leat'eq,Tokyo
AR,﻿Oberá,9,Dura DJ,"Y Si el Pueblo Pide, Ponle"
AR,﻿Oberá,10,"Kevin Roldan, Bryant Myers & Lyanno",Hasta Abajo
AR,﻿Oberá,11,24kGoldn Feat. iann dior,Mood
AR,﻿Oberá,12,Sergio Valentino,Drive Forever
AR,﻿Oberá,13,Myke Towers & Juhn,Bandido
AR,﻿Oberá,14,Raí Saia Rodada,Tapão Na Raba
AR,﻿Oberá,15,kostromin,Моя голова винтом
AR,﻿Oberá,16,Desconocido,La Canción Más Misteriosa De Internet
AR,﻿Oberá,17,"Wisin, Yandel & Farruko Feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers",3G (Remix)
AR,﻿Oberá,18,Tesher,Jalebi Baby
AR,﻿Oberá,19,Bizarrap & Nathy Peluso,"Nathy Peluso: Bzrp Music Sessions, Vol. 36"
AR,﻿Oberá,20,"NICKI NICOLE, Dread Mar I & Bizarrap",Verte
AR,﻿Oberá,21,Olivia Rodrigo,drivers license
AR,﻿Oberá,22,Selena Gomez & Rauw Alejandro,Baila Conmigo
AR,﻿Oberá,23,Gabriel O Príncipe,Acaso
AR,﻿Oberá,24,The Neighbourhood,Sweater Weather
AR,﻿Oberá,25,Henrique & Juliano Feat. Os Hawaianos,Mistura Louca (Ao Vivo)
AR,﻿Oberá,26,Goose house,Hikarunara
AR,﻿Oberá,27,Boney M.,Rasputin
AR,﻿Oberá,28,Israel Kamakawiwo'ole,Over The Rainbow
AR,﻿Oberá,29,Humberto & Ronaldo,Dois Loucos De Amor
AR,﻿Oberá,30,Coldplay,Hymn For The Weekend
AR,﻿Oberá,31,Fat Joe & Remy Ma Feat. French Montana & Infared,All the Way Up
AR,﻿Oberá,32,Gwen Stefani,Hollaback Girl
AR,﻿Oberá,33,Doja Cat,Go To Town
AR,﻿Oberá,34,Really Slow Motion,Deadwood
AR,﻿Oberá,35,Never Get Used To People,Life Letters
AR,﻿Oberá,36,Cupid,Cupid Shuffle
AR,﻿Oberá,37,Toto,Hold The Line
AR,﻿Oberá,38,Tones And I,Dance Monkey
AR,﻿Oberá,39,Chris Brown Feat. Drake,No Guidance
AR,﻿Oberá,40,SAINt JHN,Roses (Imanbek Remix)
AR,﻿Oberá,41,SZA & Justin Timberlake,The Other Side
AR,﻿Oberá,42,DJ Guuga,Arrocha Dos Cornos
AR,﻿Oberá,43,The Weeknd,Save Your Tears
AR,﻿Oberá,44,Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat)
AR,﻿Oberá,45,ElyOtto & Zedivan,Sugar Crash
AR,﻿Oberá,46,Gym Class Heroes Feat. Adam Levine,Stereo Hearts
AR,﻿Oberá,47,Ozuna & Camilo,Despeinada
AR,﻿Oberá,48,Macklemore & Ryan Lewis Feat. Ray Dalton,Can't Hold Us
AR,﻿Oberá,49,Issam Alnajjar,Hadal Ahbek
AR,﻿Oberá,50,MEDUZA Feat. Dermot Kennedy,Paradise
AR,﻿San Carlos de Bariloche,1,Kali Uchis,telepatía
AR,﻿San Carlos de Bariloche,2,ElyOtto & Zedivan,Sugar Crash
AR,﻿San Carlos de Bariloche,3,kostromin,Моя голова винтом
AR,﻿San Carlos de Bariloche,4,The Weeknd,Blinding Lights
AR,﻿San Carlos de Bariloche,5,Olivia Rodrigo,drivers license
AR,﻿San Carlos de Bariloche,6,Gotye Feat. Kimbra,Somebody That I Used To Know
AR,﻿San Carlos de Bariloche,7,"Rochy RD, Myke Towers & NICKI NICOLE",Ella No Es Tuya (Remix)
AR,﻿San Carlos de Bariloche,8,Kaleo,Way Down We Go
AR,﻿San Carlos de Bariloche,9,Pascal Letoublon,Friendships
AR,﻿San Carlos de Bariloche,10,LA YOUNG,Como Estrellas
AR,﻿San Carlos de Bariloche,11,Desconocido,La Canción Más Misteriosa De Internet
AR,﻿San Carlos de Bariloche,12,The Weeknd,Save Your Tears
AR,﻿San Carlos de Bariloche,13,Twenty One Pilots,Stressed Out
AR,﻿San Carlos de Bariloche,14,Leat'eq,Tokyo
AR,﻿San Carlos de Bariloche,15,Hippie Sabotage,Devil Eyes
AR,﻿San Carlos de Bariloche,16,Baby Bash,Suga Suga
AR,﻿San Carlos de Bariloche,17,SAINt JHN,Roses (Imanbek Remix)
AR,﻿San Carlos de Bariloche,18,Harry Styles,Watermelon Sugar
AR,﻿San Carlos de Bariloche,19,Gym Class Heroes Feat. Adam Levine,Stereo Hearts
AR,﻿San Carlos de Bariloche,20,Sebastián Yatra & Guaynaa,Chica Ideal
AR,﻿San Carlos de Bariloche,21,Rauw Alejandro & Anuel AA,Reloj
AR,﻿San Carlos de Bariloche,22,CNCO,Dejaría Todo
AR,﻿San Carlos de Bariloche,23,Bad Bunny & ROSALÍA,LA NOCHE DE ANOCHE
AR,﻿San Carlos de Bariloche,24,Kim Dracula,Paparazzi
AR,﻿San Carlos de Bariloche,25,The Living Tombstone Feat. BlackGryph0n & LittleJayneyCakes,No Mercy
AR,﻿San Carlos de Bariloche,26,Imagine Dragons,Believer
AR,﻿San Carlos de Bariloche,27,Masked Wolf,Astronaut In The Ocean
AR,﻿San Carlos de Bariloche,28,Harry Styles,Golden
AR,﻿San Carlos de Bariloche,29,Harry Styles,Adore You
AR,﻿San Carlos de Bariloche,30,Master KG Feat. Nomcebo Zikode,Jerusalema
AR,﻿San Carlos de Bariloche,31,Topic & A7S,Breaking Me
AR,﻿San Carlos de Bariloche,32,Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat)
AR,﻿San Carlos de Bariloche,33,BTS,Dynamite
AR,﻿San Carlos de Bariloche,34,Sergio Valentino,Drive Forever
AR,﻿San Carlos de Bariloche,35,Ariana Grande & Doja Cat,motive
AR,﻿San Carlos de Bariloche,36,Myke Towers & Juhn,Bandido
AR,﻿San Carlos de Bariloche,37,Camilo & El Alfa,BEBÉ
AR,﻿San Carlos de Bariloche,38,Eduardo Luzquiños & EZRA,Yrn (Remix)
AR,﻿San Carlos de Bariloche,39,Luis Fonsi & Rauw Alejandro,Vacío
AR,﻿San Carlos de Bariloche,40,SoulChef Feat. Nieve,Write This Down
AR,﻿San Carlos de Bariloche,41,Momokurotei Ichimon,Nippon Egao Hyakkei
AR,﻿San Carlos de Bariloche,42,Migos Feat. Young Thug,YRN
AR,﻿San Carlos de Bariloche,43,The Verve,Bitter Sweet Symphony
AR,﻿San Carlos de Bariloche,44,Dirty Heads,Vacation
AR,﻿San Carlos de Bariloche,45,Cutting Crew,(I Just) Died In Your Arms
AR,﻿San Carlos de Bariloche,46,Syke 'N' Sugarstarr,Ticket 2 Ride (Syke`n`Sugarstarr Orginal Mix)
AR,﻿San Carlos de Bariloche,47,Never Get Used To People,Life Letters
AR,﻿San Carlos de Bariloche,48,MJ Cole & Freya Ridings,Waking Up
AR,﻿San Carlos de Bariloche,49,SoFaygo,Knock Knock
AR,﻿San Carlos de Bariloche,50,La Delio Valdez,Inocente (En Vivo)
AR,﻿Mendoza,1,Kali Uchis,telepatía
AR,﻿Mendoza,2,"Rochy RD, Myke Towers & NICKI NICOLE",Ella No Es Tuya (Remix)
AR,﻿Mendoza,3,Myke Towers & Juhn,Bandido
AR,﻿Mendoza,4,Olivia Rodrigo,drivers license
AR,﻿Mendoza,5,ElyOtto & Zedivan,Sugar Crash
AR,﻿Mendoza,6,BTS,Dynamite
AR,﻿Mendoza,7,Kaleo,Way Down We Go
AR,﻿Mendoza,8,The Weeknd,Save Your Tears
AR,﻿Mendoza,9,Tiësto,The Business
AR,﻿Mendoza,10,Daddy Yankee,PROBLEMA
AR,﻿Mendoza,11,The Weeknd,Blinding Lights
AR,﻿Mendoza,12,"ATB, Topic & A7S",Your Love (9PM)
AR,﻿Mendoza,13,Dirty Heads,Vacation
AR,﻿Mendoza,14,David Guetta & Sia,Let's Love
AR,﻿Mendoza,15,Desconocido,La Canción Más Misteriosa De Internet
AR,﻿Mendoza,16,Selena Gomez & Rauw Alejandro,Baila Conmigo
AR,﻿Mendoza,17,kostromin,Моя голова винтом
AR,﻿Mendoza,18,Rauw Alejandro & Anuel AA,Reloj
AR,﻿Mendoza,19,Masked Wolf,Astronaut In The Ocean
AR,﻿Mendoza,20,Papu DJ,La Guerra
AR,﻿Mendoza,21,La K'onga,El Mismo Aire
AR,﻿Mendoza,22,LA YOUNG,Como Estrellas
AR,﻿Mendoza,23,Bad Bunny & ROSALÍA,LA NOCHE DE ANOCHE
AR,﻿Mendoza,24,Luis Fonsi & Rauw Alejandro,Vacío
AR,﻿Mendoza,25,"Ozuna, J Balvin & Chencho Corleone",Una Locura
AR,﻿Mendoza,26,CNCO,Dejaría Todo
AR,﻿Mendoza,27,Gotye Feat. Kimbra,Somebody That I Used To Know
AR,﻿Mendoza,28,Boney M.,Rasputin
AR,﻿Mendoza,29,Gwen Stefani,Hollaback Girl
AR,﻿Mendoza,30,Dura DJ,"Y Si el Pueblo Pide, Ponle"
AR,﻿Mendoza,31,Kiddtetoon & Diego Smith,Illuminati
AR,﻿Mendoza,32,Duncan Laurence,Arcade
AR,﻿Mendoza,33,Boza,Hecha Pa' Mi
AR,﻿Mendoza,34,CNCO,Tan Enamorados
AR,﻿Mendoza,35,Pascal Letoublon,Friendships
AR,﻿Mendoza,36,Migos Feat. Young Thug,YRN
AR,﻿Mendoza,37,Hippie Sabotage,Devil Eyes
AR,﻿Mendoza,38,Kim Dracula,Paparazzi
AR,﻿Mendoza,39,24kGoldn Feat. iann dior,Mood
AR,﻿Mendoza,40,"KAROL G, Anuel AA & J. Balvin",LOCATION
AR,﻿Mendoza,41,Humbe,Sorpresa Sorpresa
AR,﻿Mendoza,42,"Wisin, Yandel & Farruko Feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers",3G (Remix)
AR,﻿Mendoza,43,Sergio Valentino,Drive Forever
AR,﻿Mendoza,44,Master KG Feat. Nomcebo Zikode,Jerusalema
AR,﻿Mendoza,45,Bring Me The Horizon,Can You Feel My Heart
AR,﻿Mendoza,46,Really Slow Motion,Deadwood
AR,﻿Mendoza,47,Sebastián Yatra & Guaynaa,Chica Ideal
AR,﻿Mendoza,48,KAROL G,BICHOTA
AR,﻿Mendoza,49,The Kid LAROI,WITHOUT YOU
AR,﻿Mendoza,50,ZAYN Feat. Sia,Dusk Till Dawn
AR,﻿Buenos Aires,1,Kali Uchis,telepatía
AR,﻿Buenos Aires,2,The Weeknd,Save Your Tears
AR,﻿Buenos Aires,3,"Rochy RD, Myke Towers & NICKI NICOLE",Ella No Es Tuya (Remix)
AR,﻿Buenos Aires,4,The Weeknd,Blinding Lights
AR,﻿Buenos Aires,5,Olivia Rodrigo,drivers license
AR,﻿Buenos Aires,6,Desconocido,La Canción Más Misteriosa De Internet
AR,﻿Buenos Aires,7,ElyOtto & Zedivan,Sugar Crash
AR,﻿Buenos Aires,8,Luis Fonsi & Rauw Alejandro,Vacío
AR,﻿Buenos Aires,9,Dua Lipa,We're Good
AR,﻿Buenos Aires,10,Myke Towers & Juhn,Bandido
AR,﻿Buenos Aires,11,David Guetta & Sia,Let's Love
AR,﻿Buenos Aires,12,Gotye Feat. Kimbra,Somebody That I Used To Know
AR,﻿Buenos Aires,13,Boney M.,Rasputin
AR,﻿Buenos Aires,14,CNCO,Dejaría Todo
AR,﻿Buenos Aires,15,Selena Gomez & Rauw Alejandro,Baila Conmigo
AR,﻿Buenos Aires,16,Dura DJ,"Y Si el Pueblo Pide, Ponle"
AR,﻿Buenos Aires,17,Camilo & El Alfa,BEBÉ
AR,﻿Buenos Aires,18,Masked Wolf,Astronaut In The Ocean
AR,﻿Buenos Aires,19,CNCO,Tan Enamorados
AR,﻿Buenos Aires,20,Natti Natasha & Prince Royce,ANTES QUE SALGA EL SOL
AR,﻿Buenos Aires,21,Papu DJ,La Guerra
AR,﻿Buenos Aires,22,kostromin,Моя голова винтом
AR,﻿Buenos Aires,23,Post Malone,Circles
AR,﻿Buenos Aires,24,Kaleo,Way Down We Go
AR,﻿Buenos Aires,25,Sebastián Yatra & Guaynaa,Chica Ideal
AR,﻿Buenos Aires,26,SZA & Justin Timberlake,The Other Side
AR,﻿Buenos Aires,27,SAINt JHN,Roses (Imanbek Remix)
AR,﻿Buenos Aires,28,Harry Styles,Golden
AR,﻿Buenos Aires,29,Pascal Letoublon,Friendships
AR,﻿Buenos Aires,30,Twenty One Pilots,Stressed Out
AR,﻿Buenos Aires,31,Canyon City,Fix You
AR,﻿Buenos Aires,32,Daddy Yankee,PROBLEMA
AR,﻿Buenos Aires,33,Lewis Capaldi,Someone You Loved
AR,﻿Buenos Aires,34,24kGoldn Feat. iann dior,Mood
AR,﻿Buenos Aires,35,Bad Bunny & ROSALÍA,LA NOCHE DE ANOCHE
AR,﻿Buenos Aires,36,Harry Styles,Watermelon Sugar
AR,﻿Buenos Aires,37,Ovy On The Drums & Danny Ocean Feat. KAROL G,Miedito o Qué?
AR,﻿Buenos Aires,38,Bring Me The Horizon,Can You Feel My Heart
AR,﻿Buenos Aires,39,Travis Scott & HVME,Goosebumps (Remix)
AR,﻿Buenos Aires,40,Tones And I,Dance Monkey
AR,﻿Buenos Aires,41,Sam Smith,Diamonds
AR,﻿Buenos Aires,42,Hippie Sabotage,Devil Eyes
AR,﻿Buenos Aires,43,Maria Becerra,Acaramelao
AR,﻿Buenos Aires,44,Daft Punk Feat. Pharrell Williams,Get Lucky
AR,﻿Buenos Aires,45,Tones And I,Fly Away
AR,﻿Buenos Aires,46,Bruno Mars,Locked Out Of Heaven
AR,﻿Buenos Aires,47,La Cumbia,Porque Te Amo
AR,﻿Buenos Aires,48,"Wisin, Yandel & Farruko Feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers",3G (Remix)
AR,﻿Buenos Aires,49,Oriana & Rusherking,Lo Que Tienes
AR,﻿Buenos Aires,50,Bread,Everything I Own
AR,﻿Santa Fe,1,Kali Uchis,telepatía
AR,﻿Santa Fe,2,Olivia Rodrigo,drivers license
AR,﻿Santa Fe,3,"Rochy RD, Myke Towers & NICKI NICOLE",Ella No Es Tuya (Remix)
AR,﻿Santa Fe,4,ElyOtto & Zedivan,Sugar Crash
AR,﻿Santa Fe,5,Desconocido,La Canción Más Misteriosa De Internet
AR,﻿Santa Fe,6,The Weeknd,Save Your Tears
AR,﻿Santa Fe,7,Kaleo,Way Down We Go
AR,﻿Santa Fe,8,The Weeknd,Blinding Lights
AR,﻿Santa Fe,9,CNCO,Tan Enamorados
AR,﻿Santa Fe,10,Boney M.,Rasputin
AR,﻿Santa Fe,11,Hippie Sabotage,Devil Eyes
AR,﻿Santa Fe,12,Masked Wolf,Astronaut In The Ocean
AR,﻿Santa Fe,13,kostromin,Моя голова винтом
AR,﻿Santa Fe,14,Pascal Letoublon,Friendships
AR,﻿Santa Fe,15,LA YOUNG,Como Estrellas
AR,﻿Santa Fe,16,Gotye Feat. Kimbra,Somebody That I Used To Know
AR,﻿Santa Fe,17,Myke Towers & Juhn,Bandido
AR,﻿Santa Fe,18,Papu DJ,La Guerra
AR,﻿Santa Fe,19,Fer Palacio,Previa y Cachengue 38 (Remix)
AR,﻿Santa Fe,20,Dura DJ,"Y Si el Pueblo Pide, Ponle"
AR,﻿Santa Fe,21,Master KG Feat. Nomcebo Zikode,Jerusalema
AR,﻿Santa Fe,22,24kGoldn Feat. iann dior,Mood
AR,﻿Santa Fe,23,Tiësto,The Business
AR,﻿Santa Fe,24,Gym Class Heroes Feat. Adam Levine,Stereo Hearts
AR,﻿Santa Fe,25,Kim Dracula,Paparazzi
AR,﻿Santa Fe,26,Leat'eq,Tokyo
AR,﻿Santa Fe,27,Kiddtetoon & Diego Smith,Illuminati
AR,﻿Santa Fe,28,La K'onga,El Mismo Aire
AR,﻿Santa Fe,29,Humbe,tú me hiciste volar
AR,﻿Santa Fe,30,Duncan Laurence,Arcade
AR,﻿Santa Fe,31,Twenty One Pilots,Stressed Out
AR,﻿Santa Fe,32,David Guetta & Sia,Let's Love
AR,﻿Santa Fe,33,Eduardo Luzquiños & EZRA,Yrn (Remix)
AR,﻿Santa Fe,34,Queen,Another One Bites The Dust
AR,﻿Santa Fe,35,Boza,Hecha Pa' Mi
AR,﻿Santa Fe,36,Migos Feat. Young Thug,YRN
AR,﻿Santa Fe,37,Issam Alnajjar,Hadal Ahbek
AR,﻿Santa Fe,38,Nathan Evans,Wellerman (Sea Shanty)
AR,﻿Santa Fe,39,Bring Me The Horizon,Can You Feel My Heart
AR,﻿Santa Fe,40,Canyon City,Fix You
AR,﻿Santa Fe,41,Gwen Stefani,Hollaback Girl
AR,﻿Santa Fe,42,Kardinal Offishall Feat. Akon,Dangerous
AR,﻿Santa Fe,43,Doja Cat,Streets
AR,﻿Santa Fe,44,Camilo & El Alfa,BEBÉ
AR,﻿Santa Fe,45,Angela Torres,LNDF
AR,﻿Santa Fe,46,Ludovico Einaudi,Experience
AR,﻿Santa Fe,47,Baby Bash,Suga Suga
AR,﻿Santa Fe,48,Aya Nakamura,Copines
AR,﻿Santa Fe,49,"Wisin, Yandel & Farruko Feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers",3G (Remix)
AR,﻿Santa Fe,50,Rihanna,Where Have You Been
AR,﻿Resistencia,1,Kali Uchis,telepatía
AR,﻿Resistencia,2,Desconocido,La Canción Más Misteriosa De Internet
AR,﻿Resistencia,3,ElyOtto & Zedivan,Sugar Crash
AR,﻿Resistencia,4,The Weeknd,Blinding Lights
AR,﻿Resistencia,5,"Rochy RD, Myke Towers & NICKI NICOLE",Ella No Es Tuya (Remix)
AR,﻿Resistencia,6,Olivia Rodrigo,drivers license
AR,﻿Resistencia,7,kostromin,Моя голова винтом
AR,﻿Resistencia,8,Boney M.,Rasputin
AR,﻿Resistencia,9,Hippie Sabotage,Devil Eyes
AR,﻿Resistencia,10,Pascal Letoublon,Friendships
AR,﻿Resistencia,11,The Weeknd,Save Your Tears
AR,﻿Resistencia,12,David Guetta & Sia,Let's Love
AR,﻿Resistencia,13,Dirty Heads,Vacation
AR,﻿Resistencia,14,Masked Wolf,Astronaut In The Ocean
AR,﻿Resistencia,15,Kaleo,Way Down We Go
AR,﻿Resistencia,16,Myke Towers & Juhn,Bandido
AR,﻿Resistencia,17,LA YOUNG,Como Estrellas
AR,﻿Resistencia,18,Dura DJ,"Y Si el Pueblo Pide, Ponle"
AR,﻿Resistencia,19,Gym Class Heroes Feat. Adam Levine,Stereo Hearts
AR,﻿Resistencia,20,Duncan Laurence,Arcade
AR,﻿Resistencia,21,"Foster, Sody & Sarcastic Sounds",fools (can't help falling in love)
AR,﻿Resistencia,22,Gotye Feat. Kimbra,Somebody That I Used To Know
AR,﻿Resistencia,23,Luis Fonsi & Rauw Alejandro,Vacío
AR,﻿Resistencia,24,Humbe,Sorpresa Sorpresa
AR,﻿Resistencia,25,Pháo,2 Phút Hơn [KAIZ Remix]
AR,﻿Resistencia,26,Leat'eq,Tokyo
AR,﻿Resistencia,27,Gwen Stefani,Hollaback Girl
AR,﻿Resistencia,28,Papu DJ,La Guerra
AR,﻿Resistencia,29,Really Slow Motion,Deadwood
AR,﻿Resistencia,30,Sheck Wes,Mo Bamba
AR,﻿Resistencia,31,Doja Cat,Streets
AR,﻿Resistencia,32,SoFaygo,Knock Knock
AR,﻿Resistencia,33,Eduardo Luzquiños & EZRA,Yrn (Remix)
AR,﻿Resistencia,34,Migos Feat. Young Thug,YRN
AR,﻿Resistencia,35,Bring Me The Horizon,Can You Feel My Heart
AR,﻿Resistencia,36,Marcelo D2 & Claudia,Desabafo / Deixa Eu Dizer
AR,﻿Resistencia,37,Post Malone,Circles
AR,﻿Resistencia,38,Harry Styles,Watermelon Sugar
AR,﻿Resistencia,39,Fer Palacio,Previa y Cachengue 38 (Remix)
AR,﻿Resistencia,40,Camilo & El Alfa,BEBÉ
AR,﻿Resistencia,41,Humbe,tú me hiciste volar
AR,﻿Resistencia,42,Kiddtetoon & Diego Smith,Illuminati
AR,﻿Resistencia,43,Issam Alnajjar,Hadal Ahbek
AR,﻿Resistencia,44,Rauw Alejandro & Anuel AA,Reloj
AR,﻿Resistencia,45,Ovy On The Drums & Danny Ocean Feat. KAROL G,Miedito o Qué?
AR,﻿Resistencia,46,Bruno Mars,Locked Out Of Heaven
AR,﻿Resistencia,47,Baby Bash,Suga Suga
AR,﻿Resistencia,48,Kim Dracula,Paparazzi
AR,﻿Resistencia,49,Queen,Another One Bites The Dust
AR,﻿Resistencia,50,Twenty One Pilots,Stressed Out
AR,﻿La Rioja,1,Kali Uchis,telepatía
AR,﻿La Rioja,2,ElyOtto & Zedivan,Sugar Crash
AR,﻿La Rioja,3,Desconocido,La Canción Más Misteriosa De Internet
AR,﻿La Rioja,4,Queen,Another One Bites The Dust
AR,﻿La Rioja,5,The Weeknd,Blinding Lights
AR,﻿La Rioja,6,Doja Cat,Streets
AR,﻿La Rioja,7,Olivia Rodrigo,drivers license
AR,﻿La Rioja,8,LA YOUNG,Como Estrellas
AR,﻿La Rioja,9,"Rochy RD, Myke Towers & NICKI NICOLE",Ella No Es Tuya (Remix)
AR,﻿La Rioja,10,Kaleo,Way Down We Go
AR,﻿La Rioja,11,Papu DJ,La Guerra
AR,﻿La Rioja,12,Dura DJ,"Y Si el Pueblo Pide, Ponle"
AR,﻿La Rioja,13,"Wisin, Yandel & Farruko Feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers",3G (Remix)
AR,﻿La Rioja,14,Camilo,Vida de Rico
AR,﻿La Rioja,15,Kim Dracula,Paparazzi
AR,﻿La Rioja,16,Eduardo Luzquiños & EZRA,Yrn (Remix)
AR,﻿La Rioja,17,kostromin,Моя голова винтом
AR,﻿La Rioja,18,Luis Fonsi & Rauw Alejandro,Vacío
AR,﻿La Rioja,19,Bruno Mars,Locked Out Of Heaven
AR,﻿La Rioja,20,Migos Feat. Young Thug,YRN
AR,﻿La Rioja,21,Sheck Wes,Mo Bamba
AR,﻿La Rioja,22,Master KG Feat. Nomcebo Zikode,Jerusalema
AR,﻿La Rioja,23,Bring Me The Horizon,Can You Feel My Heart
AR,﻿La Rioja,24,Israel Kamakawiwo'ole,Over The Rainbow
AR,﻿La Rioja,25,Sia,Snowman
AR,﻿La Rioja,26,Duncan Laurence,Arcade
AR,﻿La Rioja,27,SoFaygo,Knock Knock
AR,﻿La Rioja,28,David Guetta & Sia,Let's Love
AR,﻿La Rioja,29,Coldplay,Hymn For The Weekend
AR,﻿La Rioja,30,Dirty Heads,Vacation
AR,﻿La Rioja,31,Leat'eq,Tokyo
AR,﻿La Rioja,32,Aya Nakamura,Copines
AR,﻿La Rioja,33,Kiddtetoon & Diego Smith,Illuminati
AR,﻿La Rioja,34,The Kid LAROI,WITHOUT YOU
AR,﻿La Rioja,35,Humbe,Sorpresa Sorpresa
AR,﻿La Rioja,36,The Neighbourhood,Sweater Weather
AR,﻿La Rioja,37,Grover Washington Jr.,Just The Two Of Us
AR,﻿La Rioja,38,Boney M.,Rasputin
AR,﻿La Rioja,39,Twenty One Pilots,Stressed Out
AR,﻿La Rioja,40,Pascal Letoublon,Friendships
AR,﻿La Rioja,41,Clean Bandit Feat. Demi Lovato,Solo
AR,﻿La Rioja,42,Darkiell,Sigue Bailandome
AR,﻿La Rioja,43,Kardinal Offishall Feat. Akon,Dangerous
AR,﻿La Rioja,44,Lewis Capaldi,Someone You Loved
AR,﻿La Rioja,45,Masked Wolf,Astronaut In The Ocean
AR,﻿La Rioja,46,GIVĒON,HEARTBREAK ANNIVERSARY
AR,﻿La Rioja,47,The Weeknd,Save Your Tears
AR,﻿La Rioja,48,Luigy Boy & La Florezta,Alo Michael (rico rico rico rico)
AR,﻿La Rioja,49,24kGoldn Feat. iann dior,Mood
AR,﻿La Rioja,50,Yvette,Outside
AR,﻿Viedma,1,Kali Uchis,telepatía
AR,﻿Viedma,2,BTS,Dynamite
AR,﻿Viedma,3,Kaleo,Way Down We Go
AR,﻿Viedma,4,BTS,Life Goes On
AR,﻿Viedma,5,kostromin,Моя голова винтом
AR,﻿Viedma,6,"Rochy RD, Myke Towers & NICKI NICOLE",Ella No Es Tuya (Remix)
AR,﻿Viedma,7,Masked Wolf,Astronaut In The Ocean
AR,﻿Viedma,8,Pascal Letoublon,Friendships
AR,﻿Viedma,9,Dura DJ,"Y Si el Pueblo Pide, Ponle"
AR,﻿Viedma,10,The Weeknd,Blinding Lights
AR,﻿Viedma,11,ElyOtto & Zedivan,Sugar Crash
AR,﻿Viedma,12,Camilo & El Alfa,BEBÉ
AR,﻿Viedma,13,Fer Palacio,Previa y Cachengue 38 (Remix)
AR,﻿Viedma,14,Natalia Lafourcade,Nunca Es Suficiente
AR,﻿Viedma,15,Boney M.,Rasputin
AR,﻿Viedma,16,Coldplay,Hymn For The Weekend
AR,﻿Viedma,17,Nebu Kiniza,Gassed Up
AR,﻿Viedma,18,ZAYN Feat. Sia,Dusk Till Dawn
AR,﻿Viedma,19,Rauw Alejandro Feat. Chencho,El Efecto
AR,﻿Viedma,20,SoFaygo,Knock Knock
AR,﻿Viedma,21,Desconocido,La Canción Más Misteriosa De Internet
AR,﻿Viedma,22,Gym Class Heroes Feat. Adam Levine,Stereo Hearts
AR,﻿Viedma,23,Sergio Valentino,Drive Forever
AR,﻿Viedma,24,Maria Becerra & Rusherking,Confiesalo
AR,﻿Viedma,25,"Migrantes, Oscu & Rombai Feat. Agapornis, Alico & Nico Valdi",Si Me Tomo una Cerveza (Remix)
AR,﻿Viedma,26,Kim Dracula,Paparazzi
AR,﻿Viedma,27,Olivia Rodrigo,drivers license
AR,﻿Viedma,28,Humbe,tú me hiciste volar
AR,﻿Viedma,29,Post Malone,Only Wanna Be With You (Pokémon 25 Version)
AR,﻿Viedma,30,The Neighbourhood,Sweater Weather
AR,﻿Viedma,31,Bring Me The Horizon,Can You Feel My Heart
AR,﻿Viedma,32,Indila,Dernière Danse
AR,﻿Viedma,33,Lilly Wood & The Prick & Robin Schulz,Prayer In C (Robin Schulz Radio Edit)
AR,﻿Viedma,34,Eminem,Without Me
AR,﻿Viedma,35,Creedence Clearwater Revival,Have You Ever Seen The Rain?
AR,﻿Viedma,36,George Michael,Careless Whisper
AR,﻿Viedma,37,Queen,Another One Bites The Dust
AR,﻿Viedma,38,Twenty One Pilots,Stressed Out
AR,﻿Viedma,39,Twenty One Pilots,Hometown
AR,﻿Viedma,40,Alannah Myles,Black Velvet
AR,﻿Viedma,41,4 Non Blondes,What's Up?
AR,﻿Viedma,42,Hippie Sabotage,Devil Eyes
AR,﻿Viedma,43,Drake Feat. WizKid & Kyla,One Dance
AR,﻿Viedma,44,Else,Paris
AR,﻿Viedma,45,Sia,Snowman
AR,﻿Viedma,46,Romy Wave,Believer (Not So Good Remix)
AR,﻿Viedma,47,Papu DJ,La Guerra
AR,﻿Viedma,48,Facu Y La Fuerza Feat. Q´Lokura,Disfruto
AR,﻿Viedma,49,Aya Nakamura,Copines
AR,﻿Viedma,50,Intoxicados,Nunca Quise
AR,﻿Charata,1,Dura DJ,"Y Si el Pueblo Pide, Ponle"
AR,﻿Charata,2,Kali Uchis,telepatía
